XĖPNÂ2_s1.wav,x22ə,0.06786218302,0.2121031462,19.77013835,3123.539385,3428.958068,1.383517441,1.367221503
filename,label,start,duration,intensity,cog,sdev,skew,kurt
XĖPNÂ3_s1.wav,x22ə,0.1923052941,0.1290897539,22.18674999,2524.506761,2480.93426,2.244684861,6.21189308
filename,label,start,duration,intensity,cog,sdev,skew,kurt
XĖRXĖRÂ-trachea_s1.wav,x22ə,0.2472746843,0.1367162998,21.42439073,1982.739575,2187.613733,3.590007843,15.72771743
filename,label,start,duration,intensity,cog,sdev,skew,kurt
XĖRXĖRÂ2_s1.wav,x22ə,0.4194674992,0.1319072655,28.33407119,2892.269945,3056.744586,1.631760655,2.037146391
filename,label,start,duration,intensity,cog,sdev,skew,kurt
XĖSLÂ-harvest_s1.wav,x22ə,0.04777747982,0.132568354,17.01254456,2956.110015,3636.524651,2.034611432,3.383554449
filename,label,start,duration,intensity,cog,sdev,skew,kurt
XĖTTE-wheat_s1.wav,x22ə,0.3882858719,0.0864131789,17.75784188,3926.629895,3493.314831,1.263851663,1.443531793
filename,label,start,duration,intensity,cog,sdev,skew,kurt
siWÂN-Sivan_s1.wav,s13i,0.0158148409,0.2095353066,27.70307192,8931.524002,1954.202857,0.3194315809,1.718147927
filename,label,start,duration,intensity,cog,sdev,skew,kurt
sijami-myshoes_s1.wav,s11i,0.1312699764,0.2174082937,21.35501006,9208.025931,2346.215743,-0.04156428165,2.122397928
filename,label,start,duration,intensity,cog,sdev,skew,kurt
sijami2_s1.wav,s11i,0.04067389608,0.2537836996,25.71307272,8315.690424,1668.950329,0.5903198329,2.802349177
filename,label,start,duration,intensity,cog,sdev,skew,kurt
sonâ-grandfather_s1.wav,s11ø,0.06617286148,0.1992667608,22.18468824,9334.115323,3308.219348,-0.2075812204,-0.1682552403
filename,label,start,duration,intensity,cog,sdev,skew,kurt
sēwele-hebecamesatiated_s1.wav,s11xx,0.2720238552,0.2142376633,28.63099531,9664.630523,2070.021712,-0.5716969035,5.109241512
filename,label,start,duration,intensity,cog,sdev,skew,kurt
sėfrâ-cloth_s1.wav,s11ə,0.5215560577,0.1808115096,27.37530479,10416.1235,2524.238561,-0.0014424328,0.3816915108
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xalâ-new_s1.wav,x11ɑ,0.4121141487,0.1537915612,19.66299066,3434.56972,3377.229409,1.651564601,2.071904973
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xarupe-sharp_s1.wav,x11æ,0.7390001701,0.1298034668,21.56236481,3127.594603,3208.682329,1.98899349,3.231555561
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xâišt-please_s1.wav,x11ɑ,0.2746223335,0.1539430448,18.26729351,2442.319086,2964.834369,2.310867565,6.333669345
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xėltâ-shehaseaten_s1.wav,x11ə,0.6540582147,0.144692856,17.78884062,3084.311774,3384.105321,2.140768666,4.113721533
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xėtnâ-son-in-law_s1.wav,x11ə,0.2445687536,0.1685714636,22.40548711,3709.367942,3505.808856,1.343988634,1.003173351
filename,label,start,duration,intensity,cog,sdev,skew,kurt
ŠEMRÂ-spiderweb_s1.wav,ʃ22ɛ,0.0585200907,0.1702413981,26.51256571,6060.528911,2376.27054,1.649599834,4.945499045
filename,label,start,duration,intensity,cog,sdev,skew,kurt
ŠĒWAWE-neigbors_s1.wav,ʃ22xx,0.3100172427,0.1812555967,19.68861919,5587.638865,2930.554447,1.073797863,1.539519268
filename,label,start,duration,intensity,cog,sdev,skew,kurt
ŠĒWAWÂ-neighbor_s1.wav,ʃ22xx,0.08211345757,0.1390941836,20.76175098,5523.320153,2646.407968,1.117581629,2.79679147
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šaxinâ-hotwarm_s1.wav,ʃ11æ,0.301513355,0.1712963473,21.58508258,6247.602453,2297.373184,0.8816048377,2.881603838
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiyâ-mad_s1.wav,ʃ11i,0.3067985077,0.2388951487,22.58361961,4755.272225,2051.807657,1.803774034,5.453207452
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiškâ2_s1.wav,ʃ11i,0.03845206637,0.1972168578,19.5169003,5588.149528,3559.94621,-0.0188302583,-0.5037959773
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiškâ3_s1.wav,ʃ11i,0.2246569172,0.2583618683,20.51062286,5721.427876,2291.693178,1.457739868,4.103954176
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šobâ-cough.wav,s11ø,0.2913576703,0.2020143989,23.71678386,6287.714742,2485.511329,1.189550215,2.954703284
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šērele-heuntied_s1.wav,ʃ11ex,1.353813726,0.1522747558,18.03034969,5747.984415,2998.893599,1.20316451,2.391052819
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šēreli-Iuntied_s1.wav,ʃ11ex,1.070559468,0.1832780241,19.155984,5284.166063,2516.597102,1.605768534,4.488443357
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šērilâ-untieit_s1.wav,ʃ11ex,0.1590500661,0.2005463388,27.36049306,6330.211366,2588.200571,1.479671215,3.65779091
