filename,label,start,duration,intensity,cog,sdev,skew,kurt
šobâ-cough.wav,s11ø,0.2948088998,0.2056591557,24.15396579,6318.625764,2350.031855,1.441458164,4.163762919
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šērele-heuntied_s1.wav,ʃ11ē,1.346782448,0.1669400785,18.15181995,5563.686406,2667.029969,1.489239834,3.724193835
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šēreli-Iuntied_s1.wav,ʃ11ē,1.070559468,0.1832780241,19.155984,5284.166063,2516.597102,1.605768534,4.488443357
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šērilâ-untieit_s1.wav,ʃ11ē,0.1590500661,0.2005463388,27.36049306,6330.211366,2588.200571,1.479671215,3.65779091
filename,label,start,duration,intensity,cog,sdev,skew,kurt
żang-rust_s1.wav,ʒ11æ,0.3040700937,0.1391181887,26.68770597,6119.109508,2070.914275,0.8885839992,3.277223438
żang-rust_s1.wav,ʒ11æ,1.012308145,0.1075004185,24.72872428,6124.667308,1828.068633,1.330516651,6.16332374
